,muon_pt0,muon_pt1,muon_pt2,muon_pt3,muon_phi0,muon_phi1,muon_phi2,muon_phi3
5802,80.08151,31.380247,29.408821,,-0.26916382,-0.8127343,-1.4890654,
5803,66.25914,39.73625,31.303888,,-0.85433763,-1.5514563,-0.97040015,
5804,44.95843,44.911938,43.559795,40.877586,-0.38265023,-0.1652094,-0.90372545,-0.5734331
5805,54.627453,39.146374,36.15735,,-2.4109344,-1.6309339,-2.77971,
5806,118.11192,35.280167,32.632652,30.225689,-2.4800222,-2.5678322,-2.9385803,1.9827052
5807,37.999565,34.56023,32.257706,,1.3528571,1.7706937,2.3773277,
5808,83.819374,68.309364,59.198257,,2.5071259,2.8362188,1.6232743,
5809,72.56712,45.56565,41.066593,,1.9745443,2.703187,2.521551,
5810,86.2808,43.838406,40.775513,32.951683,0.9945999,-0.29832652,0.5736271,0.35851565
5811,51.56219,34.76841,,,2.6586523,2.6484568,,
5812,58.573906,43.136295,39.343277,35.147045,1.0162989,0.583576,0.92309487,0.03454698
5813,52.517815,42.527325,34.681953,30.200996,1.0330468,1.5410979,3.0016525,0.8403692
5814,90.11373,58.20779,48.356506,42.716198,2.5302575,2.9937286,-2.9365833,2.588229
5815,129.15297,,,,-0.5822907,,,
5816,51.79948,39.372826,38.7633,36.875065,-1.7828252,0.38143647,-0.45916998,-0.8053287
5817,85.99196,31.867731,30.978937,,-2.201402,2.3347447,3.0663471,
5818,100.635895,87.03639,46.489326,,2.8488257,2.4956582,2.2858276,
5819,74.59202,42.47493,41.855804,31.984304,2.486506,2.0336282,0.60496753,1.4093658
5820,71.03198,60.42917,55.933086,30.601511,1.1873949,2.6175206,1.7516009,2.190515
5821,47.83431,43.75133,37.952923,35.057655,-1.151534,-2.2306902,-2.0431342,-0.3939087
5822,78.936134,47.96473,42.946053,41.16903,-0.58045834,-0.29594967,-0.3715,-0.09120316
5823,61.795677,56.392555,31.164606,30.93763,-0.90157783,0.74020064,0.47020116,0.029897658
5824,93.009705,60.9053,54.063515,30.56698,-2.5055408,2.8807366,-3.0724006,-3.070371
5825,67.14459,53.332027,40.461132,,-0.26768944,-1.81839,-1.2185768,
5826,84.78491,56.821766,38.17871,32.38869,1.4654053,1.9905915,2.0932434,2.2200296
5827,64.65803,47.9467,45.848366,40.521004,-1.4480126,-1.1527585,-2.1654265,-0.63296795
5828,63.78261,35.53206,33.127384,,2.7384934,1.7518725,2.6231081,
5829,62.666344,52.010242,43.38073,39.40505,-0.19618258,-0.04323507,-0.35490718,-0.2193317
5830,113.71427,42.29979,40.34222,38.8094,-0.45894498,-1.588945,-0.45882973,-1.060637
5831,112.69206,89.20058,45.169136,33.823086,-1.7194014,-2.4043837,-2.0606554,-1.2662225
5832,75.804115,55.93241,51.08712,40.66391,-1.8560202,-2.5552545,-1.6031833,-2.9761536
5833,129.73083,116.02937,39.300037,30.960812,3.0046203,2.8282187,-2.869935,2.5234883
5834,60.759007,59.139526,53.06361,50.473026,1.3031744,0.85442615,0.97221,2.0675921
5835,40.430725,39.95675,34.23166,29.830456,-1.0180666,-2.1570272,-1.6135331,-2.475643
5836,79.62154,49.623928,37.581997,32.923096,1.5586547,2.481445,2.0586796,2.8796153
5837,76.13779,43.467422,,,-0.5836989,-1.8543367,,
5838,54.226246,36.50787,32.997402,30.01783,-1.1919303,-1.638866,0.31237316,-2.6709979
5839,93.44861,78.42595,72.56735,42.290073,1.3190953,1.9215356,1.243578,1.8195212
5840,64.23454,47.63791,47.298607,,-0.34759638,-0.7280357,-1.4739503,
5841,74.97737,62.564426,38.70186,,1.5885273,2.792239,2.0787766,
5842,44.50793,40.569504,35.30162,34.20442,2.0140853,0.98631155,1.0494392,1.9770786
5843,49.84183,48.384663,35.787155,,-0.33154655,0.40777084,-0.2855379,
5844,37.731743,35.946415,33.72876,25.531233,-1.2957041,-2.6639564,-1.688726,-1.7490705
5845,42.749443,42.577858,31.846226,30.945917,-0.76664823,-0.3299743,-0.2568943,-0.25580353
5846,90.07721,85.98121,37.799362,29.173965,2.6240392,2.7233984,1.9481064,1.8058568
5847,70.48208,38.602016,37.959007,35.431847,-0.62621546,-0.44981578,-1.2304369,-1.8411851
5848,58.452377,38.17209,,,2.0892978,1.104354,,
5849,84.6651,60.786575,42.100872,,1.4721705,1.4595006,2.4071522,
5850,89.135666,55.128067,34.16066,,0.36229745,1.4279597,0.35679147,
5851,45.341335,32.751057,,,-1.8398691,-2.2334118,,
5852,53.22034,43.236687,39.85282,33.261715,-0.7825395,0.36481827,-0.75162524,-2.0536976
5853,62.731766,36.3508,32.750454,32.452515,-0.07867839,-0.20443074,0.6249916,0.047954757
5854,66.18022,35.93843,34.85715,,-0.82313734,-0.11176272,0.59934264,
5855,64.45397,59.512226,39.947277,34.17049,1.4843557,2.1584108,0.61627495,1.2356201
5856,104.83124,75.43592,51.79251,45.23634,-0.87760055,-1.7962265,-1.445274,-1.8084521
5857,51.5484,48.030777,39.96581,32.17343,2.7913387,3.066445,1.2285678,2.164152
5858,57.225574,41.344032,37.267708,36.690147,-0.09014384,-1.3826684,-0.19834709,0.8651213
5859,62.106667,47.74061,44.55314,24.917582,-0.121703625,0.47066388,0.38602224,-1.0362586
5860,99.851974,89.51385,40.578243,,1.9623306,2.292973,1.5838705,
5861,128.23264,34.931004,31.960234,28.762161,-1.565589,-1.8653327,-0.5926953,-0.8120977
5862,55.94597,45.25421,39.884033,32.924133,-1.579075,-0.76392967,0.3591993,-1.6223105
5863,69.09259,45.99232,44.348274,32.825222,2.3043985,0.54928666,1.5178977,2.0128295
5864,102.35552,47.732914,34.912544,,-1.634705,-1.0609087,-1.8597085,
5865,54.01466,50.041733,30.579485,,1.0187726,0.2681952,0.12655096,
5866,75.47111,32.33233,29.716791,,-2.721338,-1.278371,-2.045615,
5867,83.96183,79.56173,40.66619,35.814,-2.734196,2.6677182,-3.0168953,-2.2992814
5868,37.74866,33.178814,,,-2.7177422,1.5165994,,
5869,67.31527,61.781757,36.919388,30.83355,-1.433636,0.1364405,-0.922379,-0.30080765
5870,99.60024,44.665455,36.488705,34.38823,-0.53298885,0.6754133,0.05991949,-0.4660137
5871,93.552086,42.899727,,,-0.7500967,-1.5169882,,
5872,41.131847,34.2457,33.332737,29.777386,-1.0410075,-2.2444448,-0.26607352,-3.044051
5873,52.40976,39.416634,37.569786,,-2.0946476,3.0821214,-3.055386,
5874,79.3291,57.411625,52.846985,,-1.7911615,-2.049049,-0.8506725,
5875,136.2488,53.758636,41.579933,40.306263,1.2646834,0.6574704,0.8938011,0.6283112
5876,41.431664,39.63778,39.497883,31.787292,2.10104,0.46599686,-0.12899485,1.7458899
5877,54.49513,47.802227,,,-0.4241509,0.43328217,,
5878,86.10213,43.899597,34.209194,,-1.9137546,2.7215192,-2.8343942,
5879,74.90672,41.829918,36.256157,35.7338,-2.326499,3.0047367,2.2827783,-2.811944
5880,93.483345,63.023792,33.69733,31.116919,-0.11139488,0.19202498,0.20521635,0.5664814
5881,52.094116,43.26034,39.788113,35.223526,-2.6584818,2.4774652,-2.9085813,3.1155112
5882,101.98892,100.92795,35.006573,,0.41271144,0.8502272,-0.2527306,
5883,59.583843,32.42001,,,-1.7795553,-2.2501628,,
5884,133.687,57.15228,41.944584,35.482746,0.3976036,-0.31807202,-0.9409,0.031206906
5885,62.514107,62.391457,50.171764,39.705532,-0.9717393,-0.26281422,-0.5036628,0.6178384
5886,46.504974,46.02154,44.33893,38.53618,0.36167207,1.7262652,2.1683574,1.1198004
5887,49.44431,42.58114,40.75577,40.309025,-0.9264156,-1.7231917,-2.700276,-1.7341192
5888,95.39814,48.49482,43.18295,31.016914,2.9811418,-1.844958,-2.903116,-2.9991205
5889,91.303566,45.64533,36.214394,,2.1426156,1.7862653,1.8954169,
5890,78.96212,51.554604,45.598362,36.78096,2.2523904,2.7444026,-2.3987613,-3.0313313
5891,117.009186,65.94706,49.81993,33.74018,1.0350443,1.8077897,1.8619128,1.6357841
5892,72.28678,47.03487,45.175175,43.212902,2.4804163,3.081148,-2.353287,-2.734646
5893,76.29299,63.74966,58.662327,46.599678,1.6557622,2.076476,2.5135248,2.2474692
5894,66.42613,54.631405,39.162548,36.778564,0.10840412,-1.1899321,-0.522975,-0.024859719
5895,107.225075,44.446445,44.245827,34.36567,-2.6959825,-2.0165274,-2.280867,-1.8912747
5896,51.43308,45.317505,36.31573,29.880274,-2.960824,2.6537108,-3.0048273,1.7597739
5897,63.101555,49.13995,32.36631,,0.12598808,-0.60361946,-0.674623,
5898,75.805405,42.29048,40.207912,39.30196,-2.111791,-2.8252158,-2.502195,-1.9313271
5899,77.7354,51.354904,32.74454,,1.4983612,1.1862746,0.59572124,
5900,64.55999,54.34501,47.295048,38.443356,1.8333837,1.368649,2.0927649,0.4706881
5901,53.7471,48.02637,30.442354,29.912317,2.9503973,1.8470742,-2.8811357,-2.4010046
5902,64.118576,41.518467,36.294388,35.452232,2.6402178,-2.3891962,2.2061977,1.8156898
5903,77.656815,64.80741,49.460747,32.975117,0.74571866,-0.5209738,-0.05719267,0.28217527
5904,73.72593,49.56119,41.007767,,1.7986313,2.504575,2.6716187,
5905,104.21055,64.85573,61.291176,52.156216,2.4113967,1.6795065,1.3004239,1.9926442
5906,44.510586,41.527866,32.35901,,2.7005155,-1.9336694,1.9924196,
5907,62.170006,48.77741,35.930767,31.079294,1.6504529,2.2656808,2.2999358,1.5235683
5908,41.752216,31.374565,,,-2.3898475,0.03024423,,
5909,79.773506,62.022465,36.79304,,-2.3701565,2.5030193,-2.8166823,
5910,39.768684,38.38572,37.246616,31.421232,-1.5827848,2.5154128,-1.940483,2.9860115
5911,48.287636,46.492184,40.72976,31.26323,1.7942632,2.7686412,1.9528784,2.2713287
5912,40.021915,38.455135,35.913025,33.084824,0.4232546,1.8797104,1.4701033,2.7218406
5913,52.733616,45.423683,38.72094,31.17681,2.1777349,-2.0074954,2.9441807,-2.8973076
5914,137.05469,108.89147,45.896687,32.30933,-0.079072215,-0.4768304,-0.15983093,0.27011916
5915,201.87576,99.89628,39.351513,34.208916,1.3601651,0.76467085,1.2461663,0.85206425
5916,132.85368,37.505493,35.308784,30.658379,1.2746744,1.5154442,1.9204404,2.8682382
5917,63.094475,36.315952,33.569195,28.529903,-1.8352884,-0.50178844,-1.3784825,-0.27654886
5918,122.87903,65.87385,35.5235,34.763966,-1.1178647,-0.3143265,-0.29265475,-1.1968691
5919,101.82224,66.551216,60.060364,33.029163,2.060234,1.7175753,0.87156904,1.6717469
5920,70.22027,46.141018,40.428154,36.10188,-2.254446,-2.597751,-2.0154269,3.0731368
5921,238.61432,38.688164,33.156906,,-2.5949056,-2.2199354,-2.896305,
5922,67.7903,48.969074,33.983692,,-1.9930177,-2.5576742,-1.5043216,
5923,32.517025,18.160374,,,1.7752068,1.1727273,,
5924,70.231316,46.888927,38.935394,30.290745,0.38553116,-0.35403952,0.7410562,1.4047266
5925,137.67015,47.486404,40.30234,33.488132,-0.2552331,-1.2570934,-0.7829977,-0.8956016
5926,108.444534,74.69208,36.062183,,-1.3623097,-1.2027028,-0.2953862,
5927,79.739426,60.656403,51.28193,39.631516,1.845756,2.610386,2.8088825,2.5665834
5928,98.532074,65.54136,40.34016,35.560646,-2.3055007,-2.480632,-3.0514638,-3.09141
5929,73.83746,42.413418,38.58027,36.539192,-1.190325,0.594849,-0.6093955,-0.59054863
5930,87.05659,60.738182,51.615692,20.54056,1.4475809,0.85677546,1.6467206,2.163128
5931,31.831423,,,,3.0633795,,,
5932,55.37284,44.312176,37.5414,,-0.16995217,-2.0369596,-1.5999128,
5933,101.44162,40.39907,27.808376,24.465872,-2.3574545,-1.920447,-1.202318,-0.44990373
5934,66.1473,34.510353,32.92938,31.57979,-2.4735043,-2.6697044,2.0502746,-3.0480497
5935,55.48696,51.632114,37.664497,29.79453,0.5088652,1.4085219,-0.041471682,0.6088798
5936,143.24477,97.47541,56.55562,43.045788,-2.8880358,-3.0297024,-2.6013637,-2.536708
5937,99.03764,46.80561,42.950035,,-2.0116258,-0.6063084,-1.4511908,
5938,102.533325,44.48072,42.103546,34.905735,1.9852092,-3.0824268,2.58822,2.6614091
5939,80.21056,56.33442,50.608208,49.825138,-0.5050915,-1.4419433,-0.481604,-0.64720833
5940,69.13693,38.36061,38.159676,30.553394,-1.8793254,-0.5812973,-1.3169338,-2.4908383
5941,72.830956,55.064903,48.508213,40.700268,-0.23656957,-0.11037335,-0.8738864,-1.6537929
5942,59.280273,57.39431,35.52372,32.088272,1.2510873,2.2287695,1.8402294,0.58231664
5943,115.53297,84.12451,58.530052,42.591312,0.96916234,1.0000072,0.9078994,0.5413225
5944,87.56117,53.679764,,,1.3399805,2.2537708,,
5945,107.754974,85.21042,56.707382,48.800827,3.03641,-2.8256745,-2.7633631,2.6019886
5946,96.31967,42.34982,33.827427,29.455423,-2.7917368,-1.4627142,-3.0837848,-2.5948036
5947,85.42581,47.198383,32.885616,,-3.1048307,2.3043616,2.8657155,
5948,68.919044,66.44721,45.219143,36.965645,-2.8499358,2.2108924,2.4691494,-3.0363646
5949,54.844227,39.92523,35.282642,,1.664643,0.82979286,-0.2989854,
5950,89.49176,57.436214,48.29256,39.929474,-1.3642331,-0.9526766,-1.1387706,-0.3498735
5951,55.20032,49.054142,,,-1.1510248,-1.6257912,,
5952,92.16772,35.067104,31.447126,,3.079454,-2.2803464,2.4919643,
5953,65.86576,50.525307,47.168255,29.773,-1.4514481,-0.0366037,-1.0072464,-0.41918594
5954,86.455894,41.752792,34.562496,33.322838,2.899155,2.5194395,1.677516,-2.4075406
5955,35.609447,26.808966,24.258629,,3.1356068,-1.2248802,-1.6664872,
5956,91.81677,67.08456,49.953312,27.969868,2.2034025,1.8038267,1.7068044,2.1019216
5957,60.467896,34.585075,31.331095,,2.6644278,2.1545267,2.7412922,
5958,97.45856,37.092457,30.018398,,-1.5433998,-0.67315,-1.6340606,
5959,89.47817,43.313194,35.642357,33.47134,-1.0122863,-0.46581477,-0.7840862,-0.37492275
5960,90.38163,54.98925,52.538948,41.899517,2.3350108,2.0172818,1.4939641,1.6203046
5961,50.941776,39.957962,34.750126,,-0.82501245,0.8987428,-0.15186307,
5962,98.02448,48.15308,,,0.40974697,1.8106731,,
5963,52.561554,43.96987,38.59879,35.20128,2.3868365,2.1095521,1.4853597,2.2482407
5964,98.295715,68.35692,45.412754,39.32559,1.687606,1.4659587,2.3149037,1.9693583
5965,156.72081,89.24817,50.346893,,2.859085,2.730601,2.3891788,
5966,53.52481,48.990383,45.303032,30.783484,2.6633787,-2.9192724,2.4314497,-2.282521
5967,115.83277,46.551495,43.10761,40.50874,2.3512292,2.6789937,-2.46842,3.0539277
5968,102.26114,82.29362,46.217426,39.013798,-2.2251368,-1.8635608,-2.0078728,-2.4517422
5969,125.9337,36.251698,32.927834,32.736225,-1.8273536,-1.2295578,-1.4355631,-0.30176565
5970,48.30066,31.456877,,,1.5432484,2.7046158,,
5971,51.277004,47.279644,39.426407,,1.6129416,1.696048,2.469323,
5972,109.79534,56.93404,31.318558,,-3.0115974,-2.6898882,-2.3584917,
5973,115.28196,59.58359,33.56367,33.50809,2.4112477,2.390655,2.8466246,1.9826974
5974,109.17974,62.538242,50.402664,,2.2435522,2.7146068,2.6052468,
5975,75.00926,42.878838,35.831078,32.66661,1.7802355,1.9145235,1.4714974,0.90236735
5976,120.8967,108.3704,48.959476,35.762962,2.116573,2.6529837,2.4750757,3.1121445
5977,66.93943,55.130806,50.81924,38.000347,2.8527577,-2.8635955,-1.9265634,-2.383851
5978,77.7094,65.49012,39.59994,38.962605,2.0481079,-2.9248426,2.7780695,2.373029
5979,109.55069,77.60072,53.68104,36.195557,1.5267513,1.6256423,1.978943,2.6506834
5980,116.46118,52.72846,,,-2.3267162,-2.2866375,,
5981,100.481995,66.01583,40.005585,34.775433,1.2357739,1.0893613,1.681727,1.6596613
5982,68.55199,67.57328,58.99481,33.35108,-1.0949212,-1.1758698,-0.99690783,-0.4124101
5983,38.96905,38.528595,30.675934,,2.920267,-1.3679459,-2.267631,
5984,39.399048,31.89366,,,-1.5190519,-1.0024611,,
5985,75.84349,68.55752,39.35986,,-1.1012332,-1.4594542,-1.727329,
5986,75.44042,24.00333,,,0.23387577,2.3963683,,
5987,41.39476,38.121265,32.95475,,-1.4917629,-2.0279233,-0.86705303,
5988,101.33482,70.02466,32.94021,32.6963,1.6496,0.8311654,1.5280895,1.4529978
5989,81.87803,56.976276,35.264233,,0.76189125,1.4348664,1.910985,
5990,75.993576,32.33957,,,1.4886029,1.0850931,,
5991,45.184216,34.826607,34.774174,29.431198,2.8655953,-2.0304177,2.4396992,1.4275403
5992,61.634083,53.504448,39.359104,33.231762,-1.6130078,-1.2413126,-0.7798746,0.41316885
5993,113.90324,78.34752,33.214073,32.19307,1.2757561,2.0103748,0.8055276,1.878349
5994,148.06125,54.198338,33.86879,,1.3720975,0.5390458,1.0017679,
5995,40.996037,35.689774,31.84461,30.77972,-3.1375191,-0.4752365,-1.6751355,-0.78938395
5996,106.155235,63.32137,53.264725,44.28998,-1.3913823,-1.4143608,-1.3232977,-2.1154027
5997,58.461357,36.8301,35.42393,,1.9477168,1.2272125,1.1560698,
5998,144.35521,40.226482,38.924023,32.864258,0.4852106,1.0428048,1.3225304,1.8455714
5999,70.6327,56.532555,54.908253,43.41707,1.807377,1.9200094,2.4292161,3.0463142
6000,118.944954,71.64328,36.797005,30.872877,1.6017296,0.931602,2.336277,1.5320412
6001,80.64938,70.04349,56.601177,44.21023,1.8712956,1.0791347,1.5577875,0.78685313
6002,57.437664,49.298084,35.21361,30.901865,-2.336146,-2.926389,-2.937721,-1.7889909
6003,54.09388,44.033306,,,-0.12828656,-0.17948136,,
6004,85.8136,62.26329,57.34657,30.492702,-0.9170577,-0.585241,-0.733326,-2.0268774
6005,100.01376,68.13543,42.856365,,2.1167197,1.9773586,1.3114734,
6006,54.586227,40.813004,40.39991,35.264,2.5511444,3.112748,2.1404788,-2.1505988
6007,59.527813,58.031803,49.074795,46.80057,-3.0846055,-3.1254,-2.5670075,-2.4734426
6008,50.557766,48.290245,42.362186,32.047848,0.4255747,0.7837297,-0.123695016,0.82170653
6009,77.169174,57.431667,38.392868,,-3.0385692,-1.98306,-2.817014,
6010,80.020805,55.07719,52.82774,30.117998,-2.9482133,-2.797573,-1.735567,-2.331994
6011,104.42667,77.13102,60.664673,58.037193,-0.21883892,0.33361766,-0.053228132,0.3511328
6012,108.111435,73.917305,62.045475,47.082085,-1.1182686,-0.92073154,-0.41780975,-1.290862
6013,48.757557,37.071983,33.98977,32.04845,-0.9608179,-0.6867168,-2.0369303,-1.4710104
6014,167.04985,43.976215,43.890293,,2.0324478,2.4245117,1.6507257,
6015,47.11851,39.318386,32.53555,,1.1257308,0.56837547,2.003867,
6016,61.70551,59.354362,57.98251,36.596245,1.7392718,2.4554555,1.7335935,2.0666285
6017,46.857407,45.16825,30.902042,30.041399,-0.007049493,0.15641864,1.2441895,0.77070534
6018,78.4529,51.71984,39.040646,33.029488,-0.17573164,-0.8545969,-0.40481088,-1.2818213
6019,83.05574,40.87603,35.603786,31.935362,-0.9825391,-1.9184105,-1.4871527,-2.6703873
6020,57.708607,36.847054,30.243881,29.553371,-1.208655,-1.9019465,-1.259328,-1.9143982
6021,60.740845,56.975887,45.816357,36.933575,-0.23628739,0.18001837,-0.8180406,0.03345741
6022,66.24462,50.122433,36.367382,32.66933,-1.2228512,-0.040926166,-0.7077423,0.2947516
6023,60.58017,58.067066,53.9069,31.301674,2.2610393,2.606827,3.0451014,2.8905382
6024,34.056274,30.842518,,,0.6403932,0.082543634,,
6025,68.41163,48.75939,39.32074,27.087708,-2.553248,-2.3256705,-1.75917,2.5411546
6026,145.9789,59.21991,34.609425,33.0523,-0.33857334,-0.3699834,0.21992202,-0.16085947
6027,41.04278,36.8222,34.022217,,0.17201169,-0.6219687,0.0705472,
6028,86.01643,33.815147,,,2.0946865,2.1202097,,
6029,161.48064,37.17802,,,2.4457078,2.2652214,,
6030,126.38765,43.64018,43.142673,34.69142,0.880408,0.33675486,1.5141542,0.3650117
6031,66.65805,48.137222,43.425194,32.74235,0.04311481,1.0280585,1.3697802,0.61397064
6032,59.18032,58.15832,54.357697,32.716797,-2.7216132,2.0422084,2.8891802,2.1996746
6033,93.66097,69.05487,43.094078,34.92931,-0.5778381,-0.9010633,-0.04029431,-1.2815458
6034,86.019775,61.079376,37.86309,33.13416,0.26317438,1.2430009,0.64225394,1.4539492
6035,63.14477,47.929108,39.967083,30.55303,1.7157775,2.8325152,1.3004724,2.7307224
6036,60.86565,52.260033,43.42971,35.07376,-2.2297466,3.0366578,-2.4566722,-1.6100507
6037,137.21608,44.481464,36.549477,,0.82138145,0.7295184,1.2291044,
6038,102.767975,53.887394,52.53861,43.094353,1.0923146,1.5304536,1.4779334,1.5028223
6039,90.34581,69.53906,55.19703,40.663136,-2.8982418,3.081069,-3.0034635,-2.49858
6040,41.82799,40.288223,32.308163,,1.8246198,0.814041,2.9071572,
6041,96.17385,81.887115,54.367817,,-0.3986894,-0.7560349,-0.759736,
6042,50.870167,41.585155,37.049026,,1.5802262,1.2459104,2.3383653,
6043,73.4629,37.34945,33.82859,,-2.3150496,-1.9333491,-3.14115,
6044,87.41458,60.06474,47.919735,36.715324,-0.16721115,-0.46157825,0.72600746,-0.567239
6045,46.33341,35.743217,28.555836,,-0.85805225,-2.2127082,0.08581354,
6046,65.24184,63.18033,53.749744,34.584488,-1.4546987,0.08042219,-0.8486511,-0.7710237
6047,124.30062,58.888306,57.08956,38.94547,2.7617702,-2.8584638,-2.9625921,-2.5494723
6048,54.593975,51.606995,44.79785,39.962116,-1.3294044,-0.9850138,-2.4874659,-1.8760315
6049,99.945145,47.675617,31.264505,,-1.7084016,-2.1580245,-1.8771375,
6050,80.55781,45.235004,41.169838,30.967897,1.1998123,1.99066,0.404342,0.13671423
6051,68.922806,41.725327,38.65959,31.639757,-2.6557724,3.1047122,-1.850933,2.1575704
6052,110.31789,52.92652,49.513268,33.627155,2.2109535,0.91362405,1.8113664,1.782063
6053,104.58772,62.69578,55.88747,32.387405,-0.38647047,-0.0034526198,0.16827354,-0.39274317
6054,101.207535,64.93793,52.271637,45.65718,-1.7455008,-1.9492712,-1.8683858,-1.58729
6055,76.87083,49.853523,30.19473,,-2.7370477,-2.6249561,-1.6120982,
6056,123.73415,65.84131,58.559765,35.297676,-1.605349,-1.9068038,-2.2741532,-2.2865155
6057,69.22584,46.84435,27.83958,,-2.5518618,-1.7627892,2.8088737,
6058,92.713455,72.25732,36.511196,36.278587,0.4973854,1.2759106,1.1024932,1.9685934
6059,69.31285,48.872257,43.360348,41.846264,-3.0166595,2.884272,-2.8452141,2.9300387
6060,54.491383,44.830723,40.012524,36.69824,0.4096922,-0.019124757,0.82284594,-0.14793372
6061,46.18927,38.286407,31.084703,,-0.9528779,0.83557683,-1.4541199,
6062,57.3059,51.130917,35.56957,33.704113,-0.39565298,-0.6604688,0.13301519,1.3671567
6063,90.73707,70.9432,42.444485,35.92877,1.3580749,0.45947304,1.4990877,0.8474877
6064,123.024315,34.90441,33.100338,32.445675,-2.3874903,-1.553958,-0.9209542,-2.7653856
6065,121.22076,70.681694,33.10285,,-3.0748403,-2.413582,-2.7969928,
6066,91.62917,64.53076,41.229256,33.11794,-2.3593535,-2.7813096,-1.8947791,-2.2153866
6067,189.77934,30.260838,29.201653,,0.38311806,0.08538304,0.73187035,
6068,144.24217,102.53782,52.601223,36.10493,-2.3555033,-1.9908848,-2.7501717,-1.941936
6069,86.33801,36.9433,,,-1.950221,-0.8941793,,
